model,json_file,section,BERTScore_F1,BERTScore_P,BERTScore_R,F,R,A,C,U
Xwin-LM/Xwin-Math-7B-V1.1,7te8tvq0.json,ethical_considerations,-0.14891281723976135,-0.04928363114595413,-0.21914777159690857,2,2,2,2,2
Xwin-LM/Xwin-Math-7B-V1.1,7te8tvq0.json,caveats_recommendations,-0.17395511269569397,-0.06540077924728394,-0.24634036421775818,2,2,2,2,2
Xwin-LM/Xwin-Math-7B-V1.1,5pxt6rid.json,model_details,0.2953130900859833,0.31321534514427185,0.2748871147632599,5,5,4,5,4
Xwin-LM/Xwin-Math-7B-V1.1,5pxt6rid.json,intended_use,0.06811457872390747,0.26537248492240906,-0.05498509854078293,4,4,4,4,3
Xwin-LM/Xwin-Math-7B-V1.1,5pxt6rid.json,generative_capabilities,0.16441909968852997,0.2749534547328949,0.0769621729850769,5,5,4,4,4
Xwin-LM/Xwin-Math-7B-V1.1,5pxt6rid.json,safety_considerations,-0.13664494454860687,0.007094185333698988,-0.22463178634643555,2,2,2,2,2
Xwin-LM/Xwin-Math-7B-V1.1,5pxt6rid.json,training_data,0.11149020493030548,0.25865063071250916,0.006721862591803074,5,5,4,5,4
Xwin-LM/Xwin-Math-7B-V1.1,5pxt6rid.json,performance_metrics,0.10450814664363861,0.2628086805343628,-0.005048810038715601,5,5,4,4,3
Xwin-LM/Xwin-Math-7B-V1.1,5pxt6rid.json,ethical_considerations,-0.045702554285526276,0.10406411439180374,-0.14279010891914368,4,4,5,4,3
Xwin-LM/Xwin-Math-7B-V1.1,5pxt6rid.json,caveats_recommendations,0.03810803219676018,0.19366343319416046,-0.06662074476480484,4,4,4,4,3
Xwin-LM/Xwin-Math-7B-V1.1,lofas1ek.json,model_details,0.31465083360671997,0.35611656308174133,0.2738111615180969,2,2,3,2,2
Xwin-LM/Xwin-Math-7B-V1.1,lofas1ek.json,intended_use,0.1272258758544922,0.2514975965023041,0.03327631577849388,4,3,3,2,2
Xwin-LM/Xwin-Math-7B-V1.1,lofas1ek.json,generative_capabilities,0.24660401046276093,0.27581629157066345,0.2160153090953827,5,5,4,3,4
Xwin-LM/Xwin-Math-7B-V1.1,lofas1ek.json,safety_considerations,-0.15950900316238403,-0.058440376073122025,-0.22976155579090118,1,1,1,1,1
Xwin-LM/Xwin-Math-7B-V1.1,lofas1ek.json,training_data,0.1809055656194687,0.22897692024707794,0.13494990766048431,5,5,4,3,4
Xwin-LM/Xwin-Math-7B-V1.1,lofas1ek.json,performance_metrics,0.25286969542503357,0.4394265413284302,0.12310029566287994,5,5,3,2,2
Xwin-LM/Xwin-Math-7B-V1.1,lofas1ek.json,ethical_considerations,0.051657784730196,0.22415198385715485,-0.06083552539348602,5,5,4,3,4
Xwin-LM/Xwin-Math-7B-V1.1,lofas1ek.json,caveats_recommendations,-0.17395511269569397,-0.06540077924728394,-0.24634036421775818,1,1,1,1,1
Xwin-LM/Xwin-Math-7B-V1.1,tyr1k12v.json,model_details,-0.013336379081010818,0.12110192328691483,-0.10612092912197113,1,1,1,1,1
Xwin-LM/Xwin-Math-7B-V1.1,tyr1k12v.json,intended_use,-0.014114733785390854,0.18672743439674377,-0.13166287541389465,3,2,2,2,2
Xwin-LM/Xwin-Math-7B-V1.1,tyr1k12v.json,generative_capabilities,0.09162100404500961,0.17340277135372162,0.02298980951309204,4,2,2,2,2
Xwin-LM/Xwin-Math-7B-V1.1,tyr1k12v.json,safety_considerations,-0.15950900316238403,-0.058440376073122025,-0.22976155579090118,1,1,1,1,1
Xwin-LM/Xwin-Math-7B-V1.1,tyr1k12v.json,training_data,0.12957796454429626,0.20553196966648102,0.06409585475921631,5,5,4,4,4
Xwin-LM/Xwin-Math-7B-V1.1,tyr1k12v.json,performance_metrics,0.14209039509296417,0.22321365773677826,0.07304871827363968,4,4,4,2,3
Xwin-LM/Xwin-Math-7B-V1.1,tyr1k12v.json,ethical_considerations,-0.14891281723976135,-0.04928363114595413,-0.21914777159690857,1,1,1,1,1
Xwin-LM/Xwin-Math-7B-V1.1,tyr1k12v.json,caveats_recommendations,-0.05370108783245087,0.08278428018093109,-0.14500008523464203,3,2,2,2,2
Xwin-LM/Xwin-Math-7B-V1.1,2tg5pizx.json,model_details,0.33900126814842224,0.38704952597618103,0.29277724027633667,4,5,4,4,4
Xwin-LM/Xwin-Math-7B-V1.1,2tg5pizx.json,intended_use,0.14214403927326202,0.33057478070259094,0.017516788095235825,5,5,5,5,5
Xwin-LM/Xwin-Math-7B-V1.1,2tg5pizx.json,generative_capabilities,0.23872174322605133,0.2590373754501343,0.21592110395431519,4,5,4,4,4
Xwin-LM/Xwin-Math-7B-V1.1,2tg5pizx.json,safety_considerations,-0.15950900316238403,-0.058440376073122025,-0.22976155579090118,1,5,1,3,2
Xwin-LM/Xwin-Math-7B-V1.1,2tg5pizx.json,training_data,0.23878440260887146,0.29825064539909363,0.18393881618976593,5,5,5,5,5
Xwin-LM/Xwin-Math-7B-V1.1,2tg5pizx.json,performance_metrics,0.32874229550361633,0.40014418959617615,0.2645570933818817,4,5,4,4,4
Xwin-LM/Xwin-Math-7B-V1.1,2tg5pizx.json,ethical_considerations,0.051657784730196,0.22415198385715485,-0.06083552539348602,4,5,4,4,4
Xwin-LM/Xwin-Math-7B-V1.1,2tg5pizx.json,caveats_recommendations,-0.013802177272737026,0.12540948390960693,-0.10861528664827347,3,5,3,4,3
Xwin-LM/Xwin-Math-7B-V1.1,3hcws2wy.json,model_details,0.27213752269744873,0.23961736261844635,0.3036477565765381,4,5,4,4,4
Xwin-LM/Xwin-Math-7B-V1.1,3hcws2wy.json,intended_use,0.20313407480716705,0.22345872223377228,0.1802166849374771,5,5,5,5,5
Xwin-LM/Xwin-Math-7B-V1.1,3hcws2wy.json,generative_capabilities,0.26562461256980896,0.2610669434070587,0.2666599154472351,5,5,5,5,5
Xwin-LM/Xwin-Math-7B-V1.1,3hcws2wy.json,safety_considerations,0.06519534438848495,0.1506253480911255,-0.005163774825632572,4,5,4,3,3
Xwin-LM/Xwin-Math-7B-V1.1,3hcws2wy.json,training_data,0.3232717514038086,0.33715716004371643,0.3066592514514923,5,5,5,5,5
Xwin-LM/Xwin-Math-7B-V1.1,3hcws2wy.json,performance_metrics,0.21221432089805603,0.21531039476394653,0.20538488030433655,5,5,5,5,5
Xwin-LM/Xwin-Math-7B-V1.1,3hcws2wy.json,ethical_considerations,0.053163520991802216,0.11213582754135132,4.297919076634571e-05,3,5,3,3,3
Xwin-LM/Xwin-Math-7B-V1.1,3hcws2wy.json,caveats_recommendations,0.13140232861042023,0.19793058931827545,0.07226227223873138,4,5,4,4,4
goldfish-models/mal_mlym_100mb,jxtjgced.json,model_details,0.3077928125858307,0.3160584270954132,0.2964160144329071,5,5,5,5,5
goldfish-models/mal_mlym_100mb,jxtjgced.json,intended_use,0.2535777986049652,0.39408791065216064,0.14684924483299255,5,5,5,5,5
goldfish-models/mal_mlym_100mb,jxtjgced.json,generative_capabilities,0.2677682638168335,0.3605741560459137,0.1892796754837036,4,5,4,5,4
goldfish-models/mal_mlym_100mb,jxtjgced.json,safety_considerations,0.26313942670822144,0.31124839186668396,0.21695910394191742,3,4,3,4,3
goldfish-models/mal_mlym_100mb,jxtjgced.json,training_data,0.3245922923088074,0.37021028995513916,0.28034770488739014,5,5,5,5,5
goldfish-models/mal_mlym_100mb,jxtjgced.json,performance_metrics,0.24112080037593842,0.34094053506851196,0.1585226207971573,4,4,4,4,4
goldfish-models/mal_mlym_100mb,jxtjgced.json,ethical_considerations,0.2782232165336609,0.3340127468109131,0.22600699961185455,4,5,4,5,4
goldfish-models/mal_mlym_100mb,jxtjgced.json,caveats_recommendations,0.24685797095298767,0.36603304743766785,0.1523619294166565,5,5,5,5,5
goldfish-models/mal_mlym_100mb,qqzrlf8a.json,model_details,0.328876793384552,0.3252004384994507,0.3293263614177704,5,5,5,5,5
goldfish-models/mal_mlym_100mb,qqzrlf8a.json,intended_use,0.2590894401073456,0.3689228892326355,0.16993096470832825,5,5,5,5,5
goldfish-models/mal_mlym_100mb,qqzrlf8a.json,generative_capabilities,0.2587698996067047,0.3506256341934204,0.18103136122226715,4,5,4,5,4
goldfish-models/mal_mlym_100mb,qqzrlf8a.json,safety_considerations,0.26769161224365234,0.3549603223800659,0.1928892731666565,3,4,3,4,3
goldfish-models/mal_mlym_100mb,qqzrlf8a.json,training_data,0.3418060839176178,0.3695874512195587,0.3126755952835083,5,5,5,5,5
goldfish-models/mal_mlym_100mb,qqzrlf8a.json,performance_metrics,0.31430697441101074,0.3762563467025757,0.2572501599788666,4,4,4,4,4
goldfish-models/mal_mlym_100mb,qqzrlf8a.json,ethical_considerations,0.20935769379138947,0.3277278244495392,0.11624949425458908,4,5,4,5,4
goldfish-models/mal_mlym_100mb,qqzrlf8a.json,caveats_recommendations,0.24671801924705505,0.3835519552230835,0.14220592379570007,5,5,5,5,5
goldfish-models/mal_mlym_100mb,9kepadah.json,model_details,0.5332592129707336,0.675286054611206,0.4189951419830322,5,5,5,5,5
goldfish-models/mal_mlym_100mb,9kepadah.json,intended_use,0.31460675597190857,0.6278442144393921,0.1311597228050232,5,5,5,5,5
goldfish-models/mal_mlym_100mb,9kepadah.json,generative_capabilities,0.3667776882648468,0.5813082456588745,0.21862934529781342,3,4,3,4,3
goldfish-models/mal_mlym_100mb,9kepadah.json,safety_considerations,-0.11083114147186279,0.030276093631982803,-0.19996866583824158,2,3,2,3,2
goldfish-models/mal_mlym_100mb,9kepadah.json,training_data,0.147971972823143,0.24019114673137665,0.07180766761302948,4,5,4,5,4
goldfish-models/mal_mlym_100mb,9kepadah.json,performance_metrics,-0.11083114147186279,0.030276093631982803,-0.19996866583824158,2,2,2,3,2
goldfish-models/mal_mlym_100mb,9kepadah.json,ethical_considerations,0.14949321746826172,0.282022088766098,0.05044844001531601,2,3,2,3,2
goldfish-models/mal_mlym_100mb,9kepadah.json,caveats_recommendations,0.41631317138671875,0.6197208166122437,0.27125316858291626,4,5,4,5,4
goldfish-models/mal_mlym_100mb,p2rnzbc1.json,model_details,0.4688470661640167,0.5440574884414673,0.40109845995903015,5,5,5,5,5
goldfish-models/mal_mlym_100mb,p2rnzbc1.json,intended_use,0.3240704834461212,0.45507654547691345,0.22080901265144348,5,5,5,5,5
goldfish-models/mal_mlym_100mb,p2rnzbc1.json,generative_capabilities,0.2885318696498871,0.3576473295688629,0.2262723445892334,4,5,4,4,4
goldfish-models/mal_mlym_100mb,p2rnzbc1.json,safety_considerations,-0.11083114147186279,0.030276093631982803,-0.19996866583824158,2,3,2,3,2
goldfish-models/mal_mlym_100mb,p2rnzbc1.json,training_data,0.3148033022880554,0.3912196457386017,0.2470770925283432,5,5,5,5,5
goldfish-models/mal_mlym_100mb,p2rnzbc1.json,performance_metrics,0.19434048235416412,0.27671879529953003,0.12373672425746918,4,4,4,4,4
goldfish-models/mal_mlym_100mb,p2rnzbc1.json,ethical_considerations,-0.11113196611404419,0.02540227584540844,-0.19857248663902283,2,3,2,3,2
goldfish-models/mal_mlym_100mb,p2rnzbc1.json,caveats_recommendations,0.33236268162727356,0.47896134853363037,0.21995477378368378,4,4,4,5,4
goldfish-models/mal_mlym_100mb,fjotg6jn.json,model_details,0.2906983196735382,0.3443455994129181,0.2401057928800583,4,5,4,4,4
goldfish-models/mal_mlym_100mb,fjotg6jn.json,intended_use,0.1986169070005417,0.3531297743320465,0.08656083047389984,5,5,4,4,4
goldfish-models/mal_mlym_100mb,fjotg6jn.json,generative_capabilities,0.26092734932899475,0.37036874890327454,0.1719733029603958,4,4,3,4,3
goldfish-models/mal_mlym_100mb,fjotg6jn.json,safety_considerations,-0.11083114147186279,0.030276093631982803,-0.19996866583824158,1,2,1,2,1
goldfish-models/mal_mlym_100mb,fjotg6jn.json,training_data,0.31087154150009155,0.42844271659851074,0.21594862639904022,5,5,4,5,4
goldfish-models/mal_mlym_100mb,fjotg6jn.json,performance_metrics,0.15946227312088013,0.2507445216178894,0.0836673453450203,3,4,3,3,3
goldfish-models/mal_mlym_100mb,fjotg6jn.json,ethical_considerations,-0.11113196611404419,0.02540227584540844,-0.19857248663902283,2,3,2,2,2
goldfish-models/mal_mlym_100mb,fjotg6jn.json,caveats_recommendations,0.17562757432460785,0.3409813940525055,0.0593591071665287,3,4,3,3,3
goldfish-models/mal_mlym_100mb,a9zn9i9h.json,model_details,0.38628867268562317,0.46988481283187866,0.312869668006897,4,5,4,4,4
goldfish-models/mal_mlym_100mb,a9zn9i9h.json,intended_use,0.2214648276567459,0.39046934247016907,0.10138887912034988,5,5,4,4,4
goldfish-models/mal_mlym_100mb,a9zn9i9h.json,generative_capabilities,0.22297079861164093,0.35002484917640686,0.12456910312175751,3,4,3,3,3
goldfish-models/mal_mlym_100mb,a9zn9i9h.json,safety_considerations,-0.11083114147186279,0.030276093631982803,-0.19996866583824158,1,1,1,1,1
goldfish-models/mal_mlym_100mb,a9zn9i9h.json,training_data,0.2953230142593384,0.34688448905944824,0.24635456502437592,5,5,4,5,4
goldfish-models/mal_mlym_100mb,a9zn9i9h.json,performance_metrics,0.17506912350654602,0.2526305019855499,0.10792531818151474,3,4,3,3,3
goldfish-models/mal_mlym_100mb,a9zn9i9h.json,ethical_considerations,-0.11113196611404419,0.02540227584540844,-0.19857248663902283,1,2,1,2,1
goldfish-models/mal_mlym_100mb,a9zn9i9h.json,caveats_recommendations,-0.11258277297019958,0.03958091512322426,-0.2054527997970581,1,2,1,2,1
goldfish-models/mal_mlym_100mb,0dxho87f.json,model_details,0.3077928125858307,0.3160584270954132,0.2964160144329071,5,5,5,5,5
goldfish-models/mal_mlym_100mb,0dxho87f.json,intended_use,0.2535777986049652,0.39408791065216064,0.14684924483299255,5,5,5,5,5
goldfish-models/mal_mlym_100mb,0dxho87f.json,generative_capabilities,0.2677682638168335,0.3605741560459137,0.1892796754837036,4,4,4,4,4
goldfish-models/mal_mlym_100mb,0dxho87f.json,safety_considerations,0.26313942670822144,0.31124839186668396,0.21695910394191742,3,3,3,3,3
goldfish-models/mal_mlym_100mb,0dxho87f.json,training_data,0.3245922923088074,0.37021028995513916,0.28034770488739014,5,5,5,5,5
goldfish-models/mal_mlym_100mb,0dxho87f.json,performance_metrics,0.24112080037593842,0.34094053506851196,0.1585226207971573,4,4,4,4,4
goldfish-models/mal_mlym_100mb,0dxho87f.json,ethical_considerations,0.2782232165336609,0.3340127468109131,0.22600699961185455,4,4,4,4,4
goldfish-models/mal_mlym_100mb,0dxho87f.json,caveats_recommendations,0.24685797095298767,0.36603304743766785,0.1523619294166565,5,5,5,5,5
ai4bharat/indic-parler-tts,00terkmb.json,model_details,-0.1565665453672409,-0.07977093756198883,-0.21577969193458557,1,2,1,2,1
ai4bharat/indic-parler-tts,00terkmb.json,intended_use,-0.17046593129634857,-0.09110128879547119,-0.23037570714950562,1,2,1,2,1
ai4bharat/indic-parler-tts,00terkmb.json,generative_capabilities,0.1397188901901245,0.20735721290111542,0.07972704619169235,4,5,4,4,4
ai4bharat/indic-parler-tts,00terkmb.json,safety_considerations,-0.16602970659732819,-0.088297039270401,-0.22533106803894043,1,2,1,2,1
ai4bharat/indic-parler-tts,00terkmb.json,training_data,-0.16602970659732819,-0.088297039270401,-0.22533106803894043,1,2,1,2,1
ai4bharat/indic-parler-tts,00terkmb.json,performance_metrics,0.15856286883354187,0.21644574403762817,0.1053423210978508,4,5,4,4,4
ai4bharat/indic-parler-tts,00terkmb.json,ethical_considerations,-0.15933798253536224,-0.08184889703989029,-0.21878929436206818,1,2,1,2,1
ai4bharat/indic-parler-tts,00terkmb.json,caveats_recommendations,-0.17715343832969666,-0.09722328931093216,-0.23703990876674652,1,2,1,2,1
ai4bharat/indic-parler-tts,y9ipa2vo.json,model_details,-0.1565665453672409,-0.07977093756198883,-0.21577969193458557,1,2,1,2,1
ai4bharat/indic-parler-tts,y9ipa2vo.json,intended_use,-0.17046593129634857,-0.09110128879547119,-0.23037570714950562,1,2,1,2,1
ai4bharat/indic-parler-tts,y9ipa2vo.json,generative_capabilities,0.13191191852092743,0.17697305977344513,0.0884329155087471,4,5,4,4,4
ai4bharat/indic-parler-tts,y9ipa2vo.json,safety_considerations,-0.16602970659732819,-0.088297039270401,-0.22533106803894043,1,2,1,2,1
ai4bharat/indic-parler-tts,y9ipa2vo.json,training_data,-0.16602970659732819,-0.088297039270401,-0.22533106803894043,1,2,1,2,1
ai4bharat/indic-parler-tts,y9ipa2vo.json,performance_metrics,0.11419137567281723,0.20201368629932404,0.0413871631026268,4,5,4,4,4
ai4bharat/indic-parler-tts,y9ipa2vo.json,ethical_considerations,-0.15933798253536224,-0.08184889703989029,-0.21878929436206818,1,2,1,2,1
ai4bharat/indic-parler-tts,y9ipa2vo.json,caveats_recommendations,-0.17715343832969666,-0.09722328931093216,-0.23703990876674652,1,2,1,2,1
ai4bharat/indic-parler-tts,i8uyyf1i.json,model_details,0.36031556129455566,0.45224085450172424,0.28129518032073975,5,5,5,5,5
ai4bharat/indic-parler-tts,i8uyyf1i.json,intended_use,0.26216089725494385,0.5863065123558044,0.08002389222383499,5,5,5,5,5
ai4bharat/indic-parler-tts,i8uyyf1i.json,generative_capabilities,0.06127053126692772,0.21491721272468567,-0.04394590109586716,4,5,4,4,4
ai4bharat/indic-parler-tts,i8uyyf1i.json,safety_considerations,-0.16602970659732819,-0.088297039270401,-0.22533106803894043,1,2,1,2,1
ai4bharat/indic-parler-tts,i8uyyf1i.json,training_data,0.33092522621154785,0.5725505948066711,0.17288817465305328,5,5,5,5,5
ai4bharat/indic-parler-tts,i8uyyf1i.json,performance_metrics,-0.16602970659732819,-0.088297039270401,-0.22533106803894043,1,2,1,2,1
ai4bharat/indic-parler-tts,i8uyyf1i.json,ethical_considerations,-0.15933798253536224,-0.08184889703989029,-0.21878929436206818,1,2,1,2,1
ai4bharat/indic-parler-tts,i8uyyf1i.json,caveats_recommendations,-0.027617190033197403,0.10583078861236572,-0.11918424814939499,3,4,3,4,3
ai4bharat/indic-parler-tts,rym81cmf.json,model_details,0.4312730133533478,0.4739603102207184,0.3894897401332855,5,5,5,5,5
ai4bharat/indic-parler-tts,rym81cmf.json,intended_use,0.2839583456516266,0.6201860308647156,0.09601482003927231,5,5,5,5,5
ai4bharat/indic-parler-tts,rym81cmf.json,generative_capabilities,0.16095466911792755,0.4363914430141449,0.0035612781066447496,4,5,4,4,4
ai4bharat/indic-parler-tts,rym81cmf.json,safety_considerations,0.19776155054569244,0.2578113079071045,0.1427089422941208,2,4,2,3,2
ai4bharat/indic-parler-tts,rym81cmf.json,training_data,0.3156607151031494,0.43039077520370483,0.22239471971988678,5,5,5,5,5
ai4bharat/indic-parler-tts,rym81cmf.json,performance_metrics,-0.16602970659732819,-0.088297039270401,-0.22533106803894043,1,3,1,3,1
ai4bharat/indic-parler-tts,rym81cmf.json,ethical_considerations,-0.016567572951316833,0.09060604125261307,-0.09648441523313522,2,4,2,3,2
ai4bharat/indic-parler-tts,rym81cmf.json,caveats_recommendations,0.36181017756462097,0.5611382126808167,0.22104120254516602,3,4,3,4,3
ai4bharat/indic-parler-tts,tdrluxm6.json,model_details,0.18616065382957458,0.23489320278167725,0.1396782249212265,3,4,3,3,3
ai4bharat/indic-parler-tts,tdrluxm6.json,intended_use,-0.17046593129634857,-0.09110128879547119,-0.23037570714950562,1,2,1,2,1
ai4bharat/indic-parler-tts,tdrluxm6.json,generative_capabilities,-0.16602970659732819,-0.088297039270401,-0.22533106803894043,1,2,1,2,1
ai4bharat/indic-parler-tts,tdrluxm6.json,safety_considerations,-0.16602970659732819,-0.088297039270401,-0.22533106803894043,1,2,1,2,1
ai4bharat/indic-parler-tts,tdrluxm6.json,training_data,0.16344527900218964,0.23473124206066132,0.10069402307271957,4,4,4,4,4
ai4bharat/indic-parler-tts,tdrluxm6.json,performance_metrics,0.05373407155275345,0.14057713747024536,-0.017220867797732353,3,4,3,3,3
ai4bharat/indic-parler-tts,tdrluxm6.json,ethical_considerations,0.09448084980249405,0.19343791902065277,0.015463978052139282,3,4,3,3,3
ai4bharat/indic-parler-tts,tdrluxm6.json,caveats_recommendations,-0.17715343832969666,-0.09722328931093216,-0.23703990876674652,1,2,1,2,1
ai4bharat/indic-parler-tts,0an0jbzu.json,model_details,0.32981574535369873,0.3637787103652954,0.29529762268066406,4,5,4,4,4
ai4bharat/indic-parler-tts,0an0jbzu.json,intended_use,-0.17046593129634857,-0.09110128879547119,-0.23037570714950562,1,2,1,2,1
ai4bharat/indic-parler-tts,0an0jbzu.json,generative_capabilities,0.1379079520702362,0.4964330196380615,-0.03958093002438545,2,3,2,3,2
ai4bharat/indic-parler-tts,0an0jbzu.json,safety_considerations,-0.16602970659732819,-0.088297039270401,-0.22533106803894043,1,2,1,2,1
ai4bharat/indic-parler-tts,0an0jbzu.json,training_data,0.23810039460659027,0.31363141536712646,0.1716584712266922,5,5,5,5,5
ai4bharat/indic-parler-tts,0an0jbzu.json,performance_metrics,0.049325063824653625,0.16689209640026093,-0.03837114945054054,3,4,3,3,3
ai4bharat/indic-parler-tts,0an0jbzu.json,ethical_considerations,-0.016567572951316833,0.09060604125261307,-0.09648441523313522,2,3,2,3,2
ai4bharat/indic-parler-tts,0an0jbzu.json,caveats_recommendations,0.02785084955394268,0.23733755946159363,-0.09625600278377533,3,4,3,3,3
ai4bharat/indic-parler-tts,trutlq5v.json,model_details,0.16401204466819763,0.19281697273254395,0.13364264369010925,2,4,2,4,2
ai4bharat/indic-parler-tts,trutlq5v.json,intended_use,0.1108962818980217,0.17055204510688782,0.05675462260842323,4,5,4,5,4
ai4bharat/indic-parler-tts,trutlq5v.json,generative_capabilities,0.1397188901901245,0.20735721290111542,0.07972704619169235,5,5,5,5,5
ai4bharat/indic-parler-tts,trutlq5v.json,safety_considerations,0.023857126012444496,0.1167093813419342,-0.0498187392950058,4,5,4,5,4
ai4bharat/indic-parler-tts,trutlq5v.json,training_data,0.13719409704208374,0.24968670308589935,0.049347396939992905,3,5,3,4,3
ai4bharat/indic-parler-tts,trutlq5v.json,performance_metrics,0.15832507610321045,0.21205706894397736,0.10816741734743118,5,5,5,5,5
ai4bharat/indic-parler-tts,trutlq5v.json,ethical_considerations,0.03392164409160614,0.0919053703546524,-0.018315453082323074,4,5,4,5,3
ai4bharat/indic-parler-tts,trutlq5v.json,caveats_recommendations,0.09133559465408325,0.14724312722682953,0.0400201752781868,5,5,5,5,5
aether-raid/WLV3t-SG-FE-HLBT,4ftq3tq1.json,model_details,0.18516887724399567,0.20889998972415924,0.15919949114322662,3,5,3,4,3
aether-raid/WLV3t-SG-FE-HLBT,4ftq3tq1.json,intended_use,-0.08923041075468063,0.0290580652654171,-0.17082905769348145,2,5,2,4,2
aether-raid/WLV3t-SG-FE-HLBT,4ftq3tq1.json,generative_capabilities,-0.08401264250278473,0.03715154901146889,-0.16713228821754456,1,5,1,3,1
aether-raid/WLV3t-SG-FE-HLBT,4ftq3tq1.json,safety_considerations,-0.08401264250278473,0.03715154901146889,-0.16713228821754456,1,5,1,5,1
aether-raid/WLV3t-SG-FE-HLBT,4ftq3tq1.json,training_data,0.16585031151771545,0.19337999820709229,0.13656660914421082,5,5,5,5,5
aether-raid/WLV3t-SG-FE-HLBT,4ftq3tq1.json,performance_metrics,0.18571707606315613,0.21096305549144745,0.15843172371387482,5,5,5,5,5
aether-raid/WLV3t-SG-FE-HLBT,4ftq3tq1.json,ethical_considerations,-0.08125000447034836,0.04365207627415657,-0.16610026359558105,1,5,1,5,1
aether-raid/WLV3t-SG-FE-HLBT,4ftq3tq1.json,caveats_recommendations,-0.09614769369363785,0.015053929761052132,-0.17429499328136444,1,5,1,5,1
aether-raid/WLV3t-SG-FE-HLBT,s05wnwlc.json,model_details,-0.07994448393583298,0.04651406407356262,-0.16551873087882996,5,5,5,5,5
aether-raid/WLV3t-SG-FE-HLBT,s05wnwlc.json,intended_use,-0.08923041075468063,0.0290580652654171,-0.17082905769348145,3,5,3,4,3
aether-raid/WLV3t-SG-FE-HLBT,s05wnwlc.json,generative_capabilities,-0.08401264250278473,0.03715154901146889,-0.16713228821754456,3,5,3,4,3
aether-raid/WLV3t-SG-FE-HLBT,s05wnwlc.json,safety_considerations,-0.08401264250278473,0.03715154901146889,-0.16713228821754456,1,5,1,5,1
aether-raid/WLV3t-SG-FE-HLBT,s05wnwlc.json,training_data,0.12325368076562881,0.1875012218952179,0.06577637791633606,3,5,3,4,3
aether-raid/WLV3t-SG-FE-HLBT,s05wnwlc.json,performance_metrics,0.16667421162128448,0.2303682565689087,0.10920316725969315,1,5,1,4,1
aether-raid/WLV3t-SG-FE-HLBT,s05wnwlc.json,ethical_considerations,-0.08125000447034836,0.04365207627415657,-0.16610026359558105,1,5,1,5,1
aether-raid/WLV3t-SG-FE-HLBT,s05wnwlc.json,caveats_recommendations,-0.09614769369363785,0.015053929761052132,-0.17429499328136444,1,5,1,5,1
aether-raid/WLV3t-SG-FE-HLBT,83gy1fko.json,model_details,0.34666427969932556,0.4708958566188812,0.24695700407028198,2,5,2,3,2
aether-raid/WLV3t-SG-FE-HLBT,83gy1fko.json,intended_use,0.08721411228179932,0.2782970666885376,-0.034932397305965424,5,5,5,5,5
aether-raid/WLV3t-SG-FE-HLBT,83gy1fko.json,generative_capabilities,-0.0007272439543157816,0.1361544281244278,-0.09526236355304718,4,5,4,4,4
aether-raid/WLV3t-SG-FE-HLBT,83gy1fko.json,safety_considerations,-0.08142785727977753,0.0407797135412693,-0.1651381552219391,1,5,1,5,1
aether-raid/WLV3t-SG-FE-HLBT,83gy1fko.json,training_data,0.12273838371038437,0.26370951533317566,0.020460078492760658,3,5,3,4,3
aether-raid/WLV3t-SG-FE-HLBT,83gy1fko.json,performance_metrics,0.0745960995554924,0.22005625069141388,-0.02764507383108139,5,5,5,5,5
aether-raid/WLV3t-SG-FE-HLBT,83gy1fko.json,ethical_considerations,-0.08125000447034836,0.04365207627415657,-0.16610026359558105,1,5,1,5,1
aether-raid/WLV3t-SG-FE-HLBT,83gy1fko.json,caveats_recommendations,-0.09614769369363785,0.015053929761052132,-0.17429499328136444,4,5,4,5,4
aether-raid/WLV3t-SG-FE-HLBT,ldxb7gbd.json,model_details,0.3045678734779358,0.36363205313682556,0.24974751472473145,4,5,4,4,4
aether-raid/WLV3t-SG-FE-HLBT,ldxb7gbd.json,intended_use,0.14703866839408875,0.27192312479019165,0.05210835114121437,5,5,5,5,5
aether-raid/WLV3t-SG-FE-HLBT,ldxb7gbd.json,generative_capabilities,0.21004560589790344,0.30308735370635986,0.13227155804634094,4,5,4,4,4
aether-raid/WLV3t-SG-FE-HLBT,ldxb7gbd.json,safety_considerations,-0.08401264250278473,0.03715154901146889,-0.16713228821754456,1,5,1,5,1
aether-raid/WLV3t-SG-FE-HLBT,ldxb7gbd.json,training_data,0.2374824583530426,0.3626129627227783,0.13977544009685516,5,5,5,5,5
aether-raid/WLV3t-SG-FE-HLBT,ldxb7gbd.json,performance_metrics,0.05744320899248123,0.15862134099006653,-0.021829048171639442,5,5,5,5,5
aether-raid/WLV3t-SG-FE-HLBT,ldxb7gbd.json,ethical_considerations,-0.08125000447034836,0.04365207627415657,-0.16610026359558105,1,5,1,5,1
aether-raid/WLV3t-SG-FE-HLBT,ldxb7gbd.json,caveats_recommendations,0.07899333536624908,0.1665099710226059,0.007083911448717117,5,5,5,5,5
aether-raid/WLV3t-SG-FE-HLBT,gbxnrwvb.json,model_details,0.1637742519378662,0.2299068123102188,0.10460125654935837,4,5,4,4,4
aether-raid/WLV3t-SG-FE-HLBT,gbxnrwvb.json,intended_use,0.11138048768043518,0.22563254833221436,0.023316165432333946,5,5,5,5,5
